Step,Timestamp,Time (s),RAM Usage (GB),GPU Memory Usage (GB)
407,2024-12-04 17:10:06,88.26,15.24,1.84
408,2024-12-04 17:10:07,88.46,15.24,1.84
409,2024-12-04 17:10:07,88.67,15.24,1.84
410,2024-12-04 17:10:07,88.89,15.24,1.84
411,2024-12-04 17:10:07,89.09,15.24,1.84
412,2024-12-04 17:10:07,89.30,15.24,1.84
413,2024-12-04 17:10:08,89.52,15.24,1.84
414,2024-12-04 17:10:08,89.72,15.24,1.84
415,2024-12-04 17:10:08,89.95,15.24,1.84
416,2024-12-04 17:10:08,90.15,15.24,1.84
417,2024-12-04 17:10:08,90.35,15.24,1.84
418,2024-12-04 17:10:09,90.57,15.24,1.84
419,2024-12-04 17:10:09,90.79,15.24,1.84
420,2024-12-04 17:10:09,91.01,15.24,1.84
421,2024-12-04 17:10:09,91.22,15.24,1.84
422,2024-12-04 17:10:10,91.44,15.24,1.84
423,2024-12-04 17:10:10,91.65,15.24,1.84
424,2024-12-04 17:10:10,91.87,15.24,1.84
425,2024-12-04 17:10:10,92.08,15.24,1.84
426,2024-12-04 17:10:10,92.30,15.24,1.84
427,2024-12-04 17:10:11,92.49,15.24,1.84
428,2024-12-04 17:10:11,92.71,15.24,1.84
429,2024-12-04 17:10:11,92.92,15.24,1.84
430,2024-12-04 17:10:11,93.12,15.24,1.84
431,2024-12-04 17:10:11,93.35,15.24,1.84
432,2024-12-04 17:10:12,93.56,15.24,1.84
433,2024-12-04 17:10:12,93.77,15.24,1.84
434,2024-12-04 17:10:12,93.97,15.24,1.84
435,2024-12-04 17:10:12,94.17,15.24,1.84
436,2024-12-04 17:10:13,94.38,15.24,1.84
437,2024-12-04 17:10:13,94.60,15.24,1.84
438,2024-12-04 17:10:13,94.81,15.24,1.84
439,2024-12-04 17:10:13,95.03,15.24,1.84
440,2024-12-04 17:10:13,95.24,15.24,1.84
441,2024-12-04 17:10:14,95.46,15.24,1.84
442,2024-12-04 17:10:14,95.66,15.24,1.84
443,2024-12-04 17:10:14,95.87,15.24,1.84
444,2024-12-04 17:10:14,96.08,15.24,1.84
445,2024-12-04 17:10:14,96.28,15.24,1.84
446,2024-12-04 17:10:15,96.50,15.24,1.84
447,2024-12-04 17:10:15,96.73,15.24,1.84
448,2024-12-04 17:10:15,96.95,15.24,1.84
449,2024-12-04 17:10:15,97.16,15.24,1.84
450,2024-12-04 17:10:15,97.37,15.24,1.84
451,2024-12-04 17:10:16,97.59,15.24,1.84
452,2024-12-04 17:10:16,97.81,15.24,1.84
453,2024-12-04 17:10:16,98.02,15.24,1.84
454,2024-12-04 17:10:16,98.22,15.24,1.84
455,2024-12-04 17:10:17,98.44,15.24,1.84
456,2024-12-04 17:10:17,98.66,15.24,1.84
457,2024-12-04 17:10:17,98.88,15.24,1.84
458,2024-12-04 17:10:17,99.10,15.24,1.84
459,2024-12-04 17:10:17,99.30,15.24,1.84
460,2024-12-04 17:10:18,99.52,15.24,1.84
461,2024-12-04 17:10:18,99.74,15.24,1.84
462,2024-12-04 17:10:18,99.94,15.24,1.84
463,2024-12-04 17:10:18,100.16,15.24,1.84
464,2024-12-04 17:10:18,100.38,15.24,1.84
465,2024-12-04 17:10:19,100.59,15.24,1.84
466,2024-12-04 17:10:19,100.81,15.24,1.84
467,2024-12-04 17:10:19,101.03,15.24,1.84
468,2024-12-04 17:10:19,101.24,15.24,1.84
469,2024-12-04 17:10:20,101.45,15.24,1.84
470,2024-12-04 17:10:20,101.67,15.24,1.84
471,2024-12-04 17:10:20,101.88,15.24,1.84
472,2024-12-04 17:10:20,102.10,15.24,1.84
473,2024-12-04 17:10:20,102.32,15.24,1.84
474,2024-12-04 17:10:21,102.53,15.24,1.84
475,2024-12-04 17:10:21,102.75,15.24,1.84
476,2024-12-04 17:10:21,102.97,15.24,1.84
477,2024-12-04 17:10:21,103.19,15.24,1.84
478,2024-12-04 17:10:22,103.40,15.24,1.84
479,2024-12-04 17:10:22,103.62,15.24,1.84
480,2024-12-04 17:10:22,103.83,15.24,1.84
481,2024-12-04 17:10:22,104.04,15.24,1.84
482,2024-12-04 17:10:22,104.26,15.24,1.84
483,2024-12-04 17:10:23,104.48,15.24,1.84
484,2024-12-04 17:10:23,104.69,15.24,1.84
485,2024-12-04 17:10:23,104.91,15.24,1.84
486,2024-12-04 17:10:23,105.13,15.24,1.84
487,2024-12-04 17:10:23,105.33,15.24,1.84
488,2024-12-04 17:10:24,105.54,15.24,1.84
489,2024-12-04 17:10:24,105.75,15.24,1.84
490,2024-12-04 17:10:24,105.96,15.24,1.84
491,2024-12-04 17:10:24,106.16,15.24,1.84
492,2024-12-04 17:10:25,106.39,15.24,1.84
493,2024-12-04 17:10:25,106.60,15.24,1.84
494,2024-12-04 17:10:25,106.80,15.24,1.84
495,2024-12-04 17:10:25,107.02,15.24,1.84
496,2024-12-04 17:10:25,107.23,15.24,1.84
497,2024-12-04 17:10:26,107.45,15.24,1.84
498,2024-12-04 17:10:26,107.67,15.24,1.84
499,2024-12-04 17:10:26,107.88,15.24,1.84
500,2024-12-04 17:10:26,108.09,15.24,1.84
501,2024-12-04 17:10:26,108.31,15.24,1.84
502,2024-12-04 17:10:27,108.51,15.24,1.84
503,2024-12-04 17:10:27,108.74,15.24,1.84
504,2024-12-04 17:10:27,108.95,15.24,1.84
505,2024-12-04 17:10:27,109.17,15.24,1.84
506,2024-12-04 17:10:28,109.38,15.24,1.84
507,2024-12-04 17:10:28,109.60,15.24,1.84
508,2024-12-04 17:10:28,109.81,15.24,1.84
509,2024-12-04 17:10:28,110.03,15.24,1.84
510,2024-12-04 17:10:28,110.25,15.24,1.84
511,2024-12-04 17:10:29,110.46,15.24,1.84
