Step,Timestamp,Time (s),RAM Usage (GB),GPU Memory Usage (GB)
431,2024-12-04 01:04:36,505.45,17.49,6.84
432,2024-12-04 01:04:37,506.61,17.49,6.84
433,2024-12-04 01:04:38,507.78,17.49,6.84
434,2024-12-04 01:04:39,508.94,17.49,6.84
435,2024-12-04 01:04:41,510.11,17.49,6.84
436,2024-12-04 01:04:42,511.28,17.49,6.84
437,2024-12-04 01:04:43,512.44,17.49,6.84
438,2024-12-04 01:04:44,513.62,17.49,6.84
439,2024-12-04 01:04:45,514.79,17.49,6.84
440,2024-12-04 01:04:46,515.95,17.49,6.84
441,2024-12-04 01:04:48,517.12,17.49,6.84
442,2024-12-04 01:04:49,518.29,17.49,6.84
443,2024-12-04 01:04:50,519.46,17.49,6.84
444,2024-12-04 01:04:51,520.62,17.49,6.84
445,2024-12-04 01:04:52,521.79,17.49,6.84
446,2024-12-04 01:04:54,522.97,17.49,6.84
447,2024-12-04 01:04:55,524.15,17.49,6.84
448,2024-12-04 01:04:56,525.32,17.49,6.84
449,2024-12-04 01:04:57,526.49,17.49,6.84
450,2024-12-04 01:04:58,527.66,17.49,6.84
451,2024-12-04 01:04:59,528.84,17.49,6.84
452,2024-12-04 01:05:01,530.02,17.49,6.84
453,2024-12-04 01:05:02,531.18,17.49,6.84
454,2024-12-04 01:05:03,532.35,17.49,6.84
455,2024-12-04 01:05:04,533.53,17.49,6.84
456,2024-12-04 01:05:05,534.70,17.49,6.84
457,2024-12-04 01:05:06,535.86,17.49,6.84
458,2024-12-04 01:05:08,537.02,17.49,6.84
459,2024-12-04 01:05:09,538.19,17.49,6.84
460,2024-12-04 01:05:10,539.36,17.49,6.84
461,2024-12-04 01:05:11,540.54,17.49,6.84
462,2024-12-04 01:05:12,541.70,17.49,6.84
463,2024-12-04 01:05:13,542.86,17.49,6.84
464,2024-12-04 01:05:15,544.04,17.49,6.84
465,2024-12-04 01:05:16,545.20,17.49,6.84
466,2024-12-04 01:05:17,546.37,17.49,6.84
467,2024-12-04 01:05:18,547.54,17.49,6.84
468,2024-12-04 01:05:19,548.71,17.49,6.84
469,2024-12-04 01:05:20,549.89,17.49,6.84
470,2024-12-04 01:05:22,551.07,17.49,6.84
471,2024-12-04 01:05:23,552.24,17.49,6.84
472,2024-12-04 01:05:24,553.41,17.49,6.84
473,2024-12-04 01:05:25,554.58,17.49,6.84
474,2024-12-04 01:05:26,555.75,17.49,6.84
475,2024-12-04 01:05:27,556.93,17.49,6.84
476,2024-12-04 01:05:29,558.09,17.49,6.84
477,2024-12-04 01:05:30,559.27,17.49,6.84
478,2024-12-04 01:05:31,560.44,17.49,6.84
479,2024-12-04 01:05:32,561.62,17.49,6.84
480,2024-12-04 01:05:33,562.79,17.49,6.84
481,2024-12-04 01:05:35,563.96,17.49,6.84
482,2024-12-04 01:05:36,565.13,17.49,6.84
483,2024-12-04 01:05:37,566.30,17.49,6.84
484,2024-12-04 01:05:38,567.47,17.49,6.84
485,2024-12-04 01:05:39,568.65,17.49,6.84
486,2024-12-04 01:05:40,569.83,17.49,6.84
487,2024-12-04 01:05:42,570.99,17.49,6.84
488,2024-12-04 01:05:43,572.17,17.49,6.84
489,2024-12-04 01:05:44,573.34,17.49,6.84
490,2024-12-04 01:05:45,574.52,17.49,6.84
491,2024-12-04 01:05:46,575.69,17.49,6.84
492,2024-12-04 01:05:47,576.87,17.49,6.84
493,2024-12-04 01:05:49,578.03,17.49,6.84
